gold_speaker	gold_word	whisper_speaker	whisper_word
PKP125	è	[SPEAKER_B]	e'
PKP125	vero	[SPEAKER_B]	bello
PKP125	eh	[SPEAKER_B]	ah
PKP125	ua	[SPEAKER_B]	bello
PKP125	però	[SPEAKER_B]	come
PKP125	erano	-	-
PKP125	avevano	-	-
PKP125	cosicchie	-	-
PKP131	xx	-	-
PKP125	mhmh	-	-
PKP125	co~	-	-
PKP125	comunque	[SPEAKER_B]	comunque
PKP125	oggi	[SPEAKER_B]	oggi
PKP125	a	[SPEAKER_B]	ho
PKP125	scuola	[SPEAKER_B]	scuola
PKP125	la	[SPEAKER_B]	la
PKP125	gente	[SPEAKER_B]	gente
PKP131	comunque	[SPEAKER_A]	che
-	-	[SPEAKER_A]	bene
-	-	[SPEAKER_A]	come
-	-	[SPEAKER_A]	buona
PKP125	a	[SPEAKER_B]	a
PKP125	scuola	[SPEAKER_B]	scuola
PKP125	questi	[SPEAKER_B]	questi
PKP125	mi	[SPEAKER_B]	mi
PKP125	chiedevano	[SPEAKER_B]	chiedeva
PKP125	delle	[SPEAKER_B]	delle
PKP125	cose	[SPEAKER_B]	cose
PKP125	facevo	[SPEAKER_B]	come
PKP125	como	[SPEAKER_B]	cosa
PKP125	capito	[SPEAKER_A]	karine
PKP131	ua	[SPEAKER_B]	carina
PKP125	che	[SPEAKER_A]	è
PKP125	xx	[SPEAKER_A]	che
PKP131	perché	[SPEAKER_A]	sai
PKP131	stai	-	-
PKP131	qual	[SPEAKER_A]	qual
PKP131	è	[SPEAKER_A]	è
PKP131	il	[SPEAKER_A]	il
PKP131	range	[SPEAKER_A]	range
PKP131	di	[SPEAKER_A]	di
PKP131	età	[SPEAKER_A]	età
PKP131	a	[SPEAKER_A]	che
PKP131	cui	-	-
PKP131	stai	[SPEAKER_A]	stai
PKP131	insegnando	[SPEAKER_A]	insegnando
PKP125	xx	[SPEAKER_B]	c'è
PKP125	non	[SPEAKER_B]	una
PKP125	lo	[SPEAKER_B]	canzone
PKP125	sacc	[SPEAKER_B]	che
PKP125	io	[SPEAKER_B]	fa
PKP125	faccio	[SPEAKER_B]	e
PKP125	finta	[SPEAKER_B]	prende
PKP125	di	-	-
PKP125	mh	-	-
PKP125	al	[SPEAKER_B]	al
PKP125	momento	[SPEAKER_B]	momento
PKP125	dai	[SPEAKER_B]	dai
PKP125	sto	[SPEAKER_B]	condivisionenza
PKP125	facendo	-	-
PKP125	dai	[SPEAKER_B]	dai
PKP125	a	[SPEAKER_B]	a
PKP125	quanto	[SPEAKER_B]	quanto
PKP125	pare	[SPEAKER_B]	pare
PKP125	domani	[SPEAKER_B]	domani
PKP125	dovrò	[SPEAKER_B]	dovreò
PKP125	fare	[SPEAKER_B]	fare
PKP125	anche	[SPEAKER_B]	anche
PKP125	i	[SPEAKER_B]	i
PKP125	bambini	[SPEAKER_B]	bambini
PKP125	piccoli	[SPEAKER_B]	piccoli
PKP131	piccoli	[SPEAKER_B]	piccoli
PKP131	quanto	[SPEAKER_B]	quanto
PKP125	eh	[SPEAKER_B]	prestart
PKP125	pre-starters	-	-
PKP125	quindi	[SPEAKER_B]	quindi
PKP125	sei	[SPEAKER_B]	sei
PKP125	sette	[SPEAKER_B]	sette
PKP125	anni	[SPEAKER_B]	anni
-	-	[SPEAKER_A]	qui
-	-	[SPEAKER_A]	tutti
-	-	[SPEAKER_A]	quanti
PKP125	comunque	[SPEAKER_B]	comunque
PKP125	dagli	[SPEAKER_B]	dagli
PKP125	otto	[SPEAKER_B]	otto
PKP125	ai	[SPEAKER_B]	ai
PKP125	mh	-	-
PKP125	diciotto	[SPEAKER_B]	diciotto
PKP125	che	[SPEAKER_B]	e
PKP125	poi	[SPEAKER_B]	poi
PKP125	questi	[SPEAKER_B]	questi
PKP125	bambini	[SPEAKER_B]	bambini
PKP125	pi~	-	-
PKP125	bambini	-	-
PKP125	piccoli	[SPEAKER_B]	piccoli
PKP125	cioè	[SPEAKER_B]	cioè
PKP125	mo	[SPEAKER_B]	ma
PKP125	quando	-	-
PKP125	li	-	-
PKP125	avevo	-	-
PKP125	quando	[SPEAKER_B]	quando
PKP125	avevo	[SPEAKER_B]	avevo
PKP125	iniziato	[SPEAKER_B]	iniziato
PKP125	prima	[SPEAKER_B]	prima
PKP125	che	[SPEAKER_B]	che
PKP125	me	[SPEAKER_B]	me
PKP125	ne	[SPEAKER_B]	ne
PKP125	andavo	[SPEAKER_B]	andavo
PKP125	a	[SPEAKER_B]	a
PKP125	bologna	[SPEAKER_B]	bologna
PKP131	mhmh	-	-
PKP125	comunque	[SPEAKER_B]	comunque
PKP125	tanti	[SPEAKER_B]	tanti
PKP125	sono	[SPEAKER_B]	sono
PKP125	rimasti	[SPEAKER_B]	rimasti
PKP125	perché	[SPEAKER_A]	mmhmm
PKP125	poi	-	-
PKP125	e	[SPEAKER_B]	e
PKP125	sono	[SPEAKER_B]	sono
PKP125	cresciuti	[SPEAKER_B]	cresciuti
PKP125	quindi	[SPEAKER_B]	quindi
PKP125	quelli	[SPEAKER_B]	quelli
PKP125	che	[SPEAKER_B]	che
PKP125	tipo	[SPEAKER_B]	tipo
PKP125	mh	-	-
PKP125	quando	[SPEAKER_B]	quando
PKP125	ero	[SPEAKER_B]	ero
PKP125	entrato	[SPEAKER_B]	entrato
PKP125	stavano	[SPEAKER_B]	stavano
PKP125	in	[SPEAKER_B]	againe
PKP125	quinta	[SPEAKER_B]	mell'aria
PKP125	elementare	[SPEAKER_B]	ma
PKP125	mo	-	-
PKP125	sono	[SPEAKER_B]	sono
PKP125	in	[SPEAKER_B]	in
PKP125	terza	[SPEAKER_B]	terza
PKP125	media	[SPEAKER_B]	media
PKP125	qualcuno	[SPEAKER_B]	qualcuno
PKP125	deve	[SPEAKER_B]	deve
PKP125	andare	[SPEAKER_B]	andare
PKP125	alle	[SPEAKER_B]	agli
PKP125	superiori	[SPEAKER_B]	superiori
PKP125	io	-	-
PKP125	ero	[SPEAKER_B]	ero
PKP125	scioccato	[SPEAKER_B]	scioccato
PKP125	c'avevamo	[SPEAKER_B]	e'
PKP125	una	-	-
PKP131	como	-	-
PKP125	como	-	-
PKP125	che	-	-
PKP125	scandalo	[SPEAKER_B]	scandalo
PKP125	scioccobasito	[SPEAKER_A]	grazie
PKP125	mh	[SPEAKER_B]	ciocco
-	-	[SPEAKER_B]	basito
PKP125	ma	[SPEAKER_B]	ma
PKP125	non	[SPEAKER_B]	non
PKP125	ti	[SPEAKER_B]	ti
PKP125	piace	[SPEAKER_B]	piace
PKP125	il	[SPEAKER_B]	il
PKP125	pepe	-	-
PKP125	sull'alice	-	-
PKP131	mah	-	-
PKP125	eh	-	-
PKP125	ma	-	-
PKP125	quello	-	-
PKP125	è	-	-
PKP125	xxx	-	-
PKP131	ce	-	-
PKP131	la	-	-
PKP131	fai	-	-
PKP131	a	-	-
PKP131	parla'	-	-
PKP131	stasera	-	-
PKP125	su~	-	-
PKP131	a	-	-
PKP131	parla'	-	-
PKP125	so'	-	-
PKP125	esaurito	-	-
PKP131	ma	-	-
PKP131	infatti	-	-
PKP125	non	-	-
PKP125	è	-	-
PKP125	che	-	-
PKP125	so'	-	-
PKP125	esaurito	-	-
PKP125	so	-	-
PKP125	stanco	-	-
PKP125	oggi	-	-
PKP125	a	-	-
PKP125	parlare	-	-
PKP125	qua	-	-
PKP125	dieci	-	-
PKP125	ore	-	-
PKP131	e	-	-
PKP131	dimmi	-	-
PKP131	un	-	-
PKP131	po'	-	-
PKP131	che	-	-
PKP131	che	-	-
PKP131	fai	-	-
PKP131	le	-	-
PKP131	lezioni	-	-
PKP131	cioè	-	-
PKP131	che	-	-
PKP131	gli	-	-
PKP131	dici	-	-
PKP125	ai	-	-
PKP125	bambini	-	-
PKP125	ma	-	-
PKP125	tipo	[SPEAKER_B]	tipo
-	-	[SPEAKER_B]	di
-	-	[SPEAKER_B]	molestà
-	-	[SPEAKER_A]	mua
-	-	[SPEAKER_A]	oh
-	-	[SPEAKER_B]	non
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	ma
-	-	[SPEAKER_B]	vuole
-	-	[SPEAKER_B]	l'aria
-	-	[SPEAKER_A]	so
-	-	[SPEAKER_A]	vai
-	-	[SPEAKER_A]	pararte
-	-	[SPEAKER_A]	di
-	-	[SPEAKER_A]	a
-	-	[SPEAKER_A]	paola
-	-	[SPEAKER_B]	si
-	-	[SPEAKER_B]	è
-	-	[SPEAKER_B]	esaurito
-	-	[SPEAKER_B]	non
-	-	[SPEAKER_B]	è
-	-	[SPEAKER_B]	che
-	-	[SPEAKER_B]	si
-	-	[SPEAKER_B]	è
-	-	[SPEAKER_B]	esaurito
-	-	[SPEAKER_B]	questo
-	-	[SPEAKER_B]	stato
-	-	[SPEAKER_B]	fai
-	-	[SPEAKER_B]	già
-	-	[SPEAKER_B]	parlare
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	physical
-	-	[SPEAKER_A]	i
-	-	[SPEAKER_A]	think
-	-	[SPEAKER_A]	it's
-	-	[SPEAKER_A]	just
-	-	[SPEAKER_A]	ma
-	-	[SPEAKER_A]	dimmi
-	-	[SPEAKER_A]	perché
-	-	[SPEAKER_A]	c'è
-	-	[SPEAKER_A]	il
-	-	[SPEAKER_A]	cielo
-	-	[SPEAKER_B]	e
-	-	[SPEAKER_B]	bambini
-	-	[SPEAKER_B]	come
PKP125	vuoi	[SPEAKER_B]	vuoi
PKP125	inserirti	[SPEAKER_B]	inserire
PKP125	nel	[SPEAKER_B]	nel
PKP125	campo	[SPEAKER_B]	campo
PKP125	vuoi	[SPEAKER_B]	vuoi
PKP125	conoscere	[SPEAKER_B]	conoscere
PKP125	i	[SPEAKER_B]	i
PKP125	trucchi	[SPEAKER_B]	trucchi
PKP125	del	[SPEAKER_B]	del
PKP125	mestiere	[SPEAKER_B]	mestiere
PKP131	sì	[SPEAKER_A]	mi
PKP131	no	[SPEAKER_A]	non
PKP131	lo	[SPEAKER_A]	lo
PKP131	so	[SPEAKER_A]	so
PKP131	ho	[SPEAKER_A]	ho
PKP131	parlato	[SPEAKER_A]	parlato
PKP131	con	[SPEAKER_A]	con
PKP131	chiara	[SPEAKER_A]	te
PKP131	ieri	[SPEAKER_A]	qui
-	-	[SPEAKER_A]	le
-	-	[SPEAKER_A]	di
PKP131	sera	[SPEAKER_A]	sera
PKP125	eh	[SPEAKER_A]	e
PKP125	okay	[SPEAKER_A]	mi
PKP131	m'ha	[SPEAKER_A]	venne
PKP131	detto	[SPEAKER_A]	a
PKP131	ah	[SPEAKER_A]	fare
PKP131	ah	[SPEAKER_A]	il
PKP131	lei	[SPEAKER_A]	doposcuolo
PKP131	lo	-	-
PKP131	fa	-	-
PKP131	ad	-	-
PKP131	agosto	-	-
PKP131	perché	[SPEAKER_A]	perché
PKP131	sta	[SPEAKER_A]	stavamo
PKP131	lavorando	[SPEAKER_A]	parlando
PKP131	comunque	[SPEAKER_A]	dell'accademia
PKP131	nell'accademia	-	-
PKP131	delle	[SPEAKER_A]	delle
PKP131	xxxx	[SPEAKER_A]	rette
PKP125	eh	[SPEAKER_A]	e
PKP125	eh	[SPEAKER_A]	tutto
PKP131	ha	-	-
PKP131	detto	-	-
PKP131	comunque	[SPEAKER_A]	comunque
PKP131	per	[SPEAKER_A]	per
PKP131	arrotondare	[SPEAKER_A]	arrotondare
PKP131	vorrei	[SPEAKER_A]	mi
-	-	[SPEAKER_A]	volevo
PKP131	fare	[SPEAKER_A]	fare
PKP131	anche	[SPEAKER_A]	anche
PKP131	il	[SPEAKER_A]	il
PKP131	dopo	[SPEAKER_A]	doposcuola
PKP131	scuola	-	-
PKP131	così	-	-
PKP125	ah	-	-
PKP131	però	[SPEAKER_A]	però
PKP131	insieme	[SPEAKER_A]	insieme
PKP131	a	[SPEAKER_A]	a
PKP131	inglese	[SPEAKER_A]	inglese
-	-	[SPEAKER_A]	e
PKP131	chiedono	[SPEAKER_A]	chiedono
PKP131	matematica	[SPEAKER_A]	matematica
PKP131	eh	[SPEAKER_A]	che
PKP131	non	[SPEAKER_A]	non
PKP131	so	[SPEAKER_A]	so
PKP131	fare	[SPEAKER_A]	fare
PKP131	nemmeno	[SPEAKER_A]	semmo
PKP131	due	[SPEAKER_A]	dei
PKP131	più	[SPEAKER_A]	fidi
PKP131	due	[SPEAKER_A]	dei
PKP131	me	[SPEAKER_A]	matematici
PKP131	le	[SPEAKER_A]	io
PKP131	xx	-	-
PKP131	e	-	-
PKP131	gli	-	-
PKP131	ho	[SPEAKER_A]	ho
PKP131	p~	-	-
PKP131	fatto	[SPEAKER_A]	fatto
PKP131	la	[SPEAKER_A]	la
PKP131	proposta	[SPEAKER_A]	proposta
PKP131	l~	-	-
PKP131	l'ho	[SPEAKER_A]	l'ho
PKP131	lasciata	[SPEAKER_A]	lasciata
PKP131	lì	[SPEAKER_A]	lì
PKP131	ho	[SPEAKER_A]	ho
PKP131	detto	[SPEAKER_A]	detto
PKP131	ah	[SPEAKER_A]	siamo
PKP131	lo	[SPEAKER_A]	fatti
PKP131	volemo	-	-
PKP131	fa	-	-
PKP131	insieme	[SPEAKER_A]	insieme
PKP131	tu	[SPEAKER_A]	o
PKP131	fai	[SPEAKER_A]	ci
PKP131	matematica	-	-
PKP131	e	-	-
PKP131	io	-	-
PKP131	faccio	-	-
PKP131	inglese	-	-
PKP131	e	-	-
PKP131	lei	-	-
PKP131	ha	[SPEAKER_A]	ha
-	-	[SPEAKER_A]	fermato
-	-	[SPEAKER_A]	la
-	-	[SPEAKER_A]	prima
-	-	[SPEAKER_A]	faccenda
-	-	[SPEAKER_A]	ho
PKP131	fatto	[SPEAKER_A]	fatto
PKP131	eh	[SPEAKER_A]	bene
PKP131	sì	-	-
PKP131	perché	[SPEAKER_A]	perché
PKP131	no	[SPEAKER_A]	no
PKP125	eh	-	-
PKP131	sto	-	-
PKP131	xx	-	-
PKP125	perché	[SPEAKER_A]	perché
PKP125	no	-	-
PKP131	ho	[SPEAKER_A]	ho
PKP131	detto	[SPEAKER_A]	detto
PKP131	sì	-	-
PKP131	però	[SPEAKER_A]	però
PKP131	sappi	[SPEAKER_A]	sappi
PKP131	che	[SPEAKER_A]	che
PKP131	se	-	-
PKP131	ci	[SPEAKER_A]	ci
PKP131	prendiamo	[SPEAKER_A]	prendiamo
PKP131	sessanta	[SPEAKER_A]	sessanta
PKP131	euro	[SPEAKER_A]	per
PKP131	a	[SPEAKER_A]	la
PKP131	bambino	[SPEAKER_A]	bambina
PKP131	nemmeno	[SPEAKER_A]	retta
PKP131	le	[SPEAKER_A]	mentina
PKP131	devo	-	-
PKP125	trenta	-	-
PKP125	mensile	-	-
PKP131	sì	[SPEAKER_A]	sì
PKP131	io	[SPEAKER_A]	o
PKP131	mi	[SPEAKER_A]	qui
PKP131	prendo	[SPEAKER_A]	prendo
PKP131	quaranta	[SPEAKER_A]	quaranta
PKP131	e	[SPEAKER_A]	non
PKP131	tu	[SPEAKER_A]	prendo
PKP131	ti	[SPEAKER_A]	i
PKP131	prendi	-	-
PKP131	venti	[SPEAKER_A]	venti
PKP125	eh	[SPEAKER_B]	grazie
PKP125	proprio	[SPEAKER_B]	grazie
PKP125	che	[SPEAKER_B]	grazie
PKP125	la	[SPEAKER_B]	perchè
PKP125	vuoi	[SPEAKER_B]	rettamentile
PKP125	sfruttare	[SPEAKER_B]	e
PKP125	vabbè	[SPEAKER_B]	poi
PKP125	tanto	[SPEAKER_B]	ne
PKP125	è	[SPEAKER_B]	aveva
-	-	[SPEAKER_B]	espleto
-	-	[SPEAKER_B]	e
-	-	[SPEAKER_B]	ha
-	-	[SPEAKER_B]	bella
-	-	[SPEAKER_B]	avuto
PKP125	la	[SPEAKER_B]	la
PKP125	matematica	[SPEAKER_B]	matematica
PKP125	delle	[SPEAKER_B]	delle
PKP125	elementari	[SPEAKER_B]	elementari
PKP125	cioè	[SPEAKER_B]	diceva
PKP125	ma	[SPEAKER_B]	che
PKP125	riesci	[SPEAKER_B]	ci
PKP125	pure	[SPEAKER_B]	vuole
PKP125	martina	-	-
PKP125	ah	-	-
PKP125	tu	-	-
PKP125	vuoi	-	-
PKP125	fa	-	-
PKP125	xx	-	-
PKP131	vabbè	-	-
PKP131	ma	-	-
PKP131	lei	-	-
PKP131	lei	[SPEAKER_A]	lei
PKP131	lo	[SPEAKER_A]	lo
PKP131	fa	[SPEAKER_A]	fa
PKP131	lei	[SPEAKER_A]	leie
PKP131	sta	[SPEAKER_A]	fatene
PKP131	piena	[SPEAKER_A]	i
PKP131	di	-	-
PKP131	soldi	[SPEAKER_A]	soldi
PKP131	perché	[SPEAKER_A]	perchè
PKP125	ah	[SPEAKER_A]	a
PKP125	sì	[SPEAKER_A]	ripenere
PKP131	prende	[SPEAKER_A]	te
PKP131	tutte	[SPEAKER_A]	la
PKP131	le	-	-
PKP131	borse	[SPEAKER_A]	borse
PKP131	di	[SPEAKER_A]	di
PKP131	studio	[SPEAKER_A]	studio
PKP125	mh	[SPEAKER_A]	ecco
PKP131	la	[SPEAKER_A]	perché
PKP131	prendono	[SPEAKER_A]	non
PKP131	sempre	[SPEAKER_A]	fa
PKP131	a	-	-
PKP131	fare	[SPEAKER_A]	fare
PKP131	la	[SPEAKER_A]	ancheuna
PKP131	scrutatrice	-	-
PKP131	con	-	-
PKP131	venti	-	-
PKP131	qua	-	-
PKP131	venti	-	-
PKP131	di	-	-
PKP131	là	-	-
PKP125	eh	-	-
PKP125	non	[SPEAKER_A]	non
PKP125	ti	[SPEAKER_A]	ti
PKP125	hanno	[SPEAKER_A]	hanno
PKP125	pigliato	[SPEAKER_A]	pigliato
PKP125	a	[SPEAKER_A]	a
PKP125	te	[SPEAKER_A]	te
PKP125	no	[SPEAKER_A]	no
PKP125	eh	-	-
PKP131	no	-	-
PKP125	a	[SPEAKER_A]	a
PKP125	lei	[SPEAKER_A]	lei
PKP125	sì	[SPEAKER_A]	si
PKP131	no	-	-
PKP125	infatti	[SPEAKER_A]	infatti
-	-	[SPEAKER_B]	avi
-	-	[SPEAKER_B]	non
-	-	[SPEAKER_B]	ti
-	-	[SPEAKER_B]	hanno
-	-	[SPEAKER_B]	pigliata
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	te
-	-	[SPEAKER_B]	no
-	-	[SPEAKER_B]	eh
-	-	[SPEAKER_B]	a
-	-	[SPEAKER_B]	lui
-	-	[SPEAKER_B]	si
PKP125	ho	[SPEAKER_B]	ho
-	-	[SPEAKER_B]	fatto
PKP125	visto	[SPEAKER_B]	visto
PKP125	la	[SPEAKER_B]	la
PKP125	lista	[SPEAKER_B]	vista
PKP131	almeno	-	-
PKP131	non	-	-
PKP131	quest'anno	-	-
PKP131	infatti	-	-
PKP125	c'è	[SPEAKER_B]	c'è
PKP125	matteo	-	-
PKP131	l'al~	-	-
PKP131	matteo	-	-
PKP125	cioè	-	-
PKP125	matteo	-	-
PKP125	dice	-	-
PKP125	che	-	-
PKP125	io	[SPEAKER_B]	io
PKP125	sto	[SPEAKER_B]	stui
PKP125	inseguito	[SPEAKER_B]	inserito
PKP125	da	[SPEAKER_B]	da
PKP125	quando	[SPEAKER_B]	quando
PKP125	avevo	[SPEAKER_B]	avevo
PKP125	diciotto	[SPEAKER_B]	diciotto
PKP125	anni	[SPEAKER_B]	anni
PKP125	non	[SPEAKER_B]	non
PKP125	mi	[SPEAKER_B]	mi
PKP125	hanno	[SPEAKER_B]	hanno
PKP125	mai	[SPEAKER_B]	mai
PKP125	chiamato	[SPEAKER_B]	chiamato
PKP125	quando	[SPEAKER_B]	quando
PKP125	mi	[SPEAKER_B]	mi
PKP125	chiamano	[SPEAKER_B]	chiamano
PKP131	quando	-	-
PKP131	non	-	-
PKP131	ci	-	-
PKP131	sto	-	-
PKP125	cioè	-	-
PKP125	guarda	-	-
PKP125	una	-	-
PKP125	cosa	-	-
PKP125	c'è	[SPEAKER_B]	c'è
PKP125	anche	[SPEAKER_B]	anche
PKP125	mar~	-	-
PKP125	c'è	-	-
PKP125	anche	-	-
PKP125	marcella	-	-
PKP125	come	[SPEAKER_B]	come
PKP125	sostituta	[SPEAKER_B]	sostituto
PKP125	però	[SPEAKER_B]	però
PKP131	eh	[SPEAKER_A]	quando
PKP131	chiara	[SPEAKER_A]	lanci
PKP131	ha	[SPEAKER_A]	stanno
PKP131	detto	-	-
PKP131	vogliamo	[SPEAKER_A]	vogliamo
PKP131	andare	[SPEAKER_A]	andare
PKP131	a	[SPEAKER_A]	a
PKP131	metterci	[SPEAKER_A]	metterci
PKP131	là	[SPEAKER_A]	la
PKP131	fuori	[SPEAKER_A]	fuori
PKP131	magari	[SPEAKER_A]	magari
PKP131	manca	[SPEAKER_A]	manca
PKP131	qualcuno	[SPEAKER_A]	qualcuno
PKP125	eh	-	-
PKP125	ma	[SPEAKER_B]	ma
PKP125	quale	[SPEAKER_B]	quale
PKP125	seggio	[SPEAKER_B]	seggia
PKP131	via	[SPEAKER_A]	però
PKP131	san	[SPEAKER_A]	la
PKP131	rocco	[SPEAKER_A]	sana
PKP131	per	[SPEAKER_A]	come
PKP131	xxxx	[SPEAKER_A]	cambiano
PKP125	ma	[SPEAKER_B]	non
PKP125	vuoi	[SPEAKER_B]	vuoi
PKP125	vedere	[SPEAKER_B]	vedere
PKP125	che	[SPEAKER_B]	che
PKP125	che	[SPEAKER_B]	gli
PKP125	aspettano	[SPEAKER_B]	aspettano
PKP125	a	-	-
PKP125	te	[SPEAKER_B]	te
PKP131	eh	[SPEAKER_A]	grazie
PKP131	infatti	[SPEAKER_B]	accassumare
PKP125	a	[SPEAKER_B]	via
PKP125	xxxx	[SPEAKER_B]	sarrocco
PKP125	andiamo	-	-
PKP125	san	-	-
PKP125	rocco	-	-
PKP125	oh	-	-
PKP131	mh	-	-
PKP125	quei	[SPEAKER_B]	quei
PKP125	castellani	[SPEAKER_B]	castellani
PKP125	malefici	[SPEAKER_B]	malefici
PKP131	non	[SPEAKER_A]	buono
PKP131	me	[SPEAKER_A]	un
PKP131	di'	[SPEAKER_A]	manino
PKP131	paura	[SPEAKER_A]	saura
PKP125	sa	[SPEAKER_B]	sani
PKP125	ne	[SPEAKER_B]	vecchio
PKP125	ve	[SPEAKER_B]	tanto
PKP125	ki	[SPEAKER_B]	anno
PKP125	uttant'anni	-	-
PKP125	che	[SPEAKER_B]	che
PKP125	vanno	[SPEAKER_B]	vanno
PKP125	a	[SPEAKER_B]	a
PKP125	pesc	[SPEAKER_B]	fare
PKP125	pure	[SPEAKER_B]	scrivere
PKP125	loro	[SPEAKER_B]	duro
PKP131	mh	[SPEAKER_A]	no
PKP131	o	[SPEAKER_A]	robert
PKP131	parent	[SPEAKER_A]	anduedaouta
PKP131	u	[SPEAKER_B]	al
PKP131	t'avuta	[SPEAKER_B]	genere
PKP125	la	[SPEAKER_B]	che
PKP125	gente	[SPEAKER_B]	è
PKP125	che'ha	[SPEAKER_B]	sotto
PKP125	i	[SPEAKER_B]	di
PKP125	soldi	[SPEAKER_B]	quanto
PKP125	lu	[SPEAKER_B]	il
PKP125	xxx	[SPEAKER_B]	strutt
PKP125	pure	[SPEAKER_B]	numero
PKP125	lui	-	-
PKP125	mh	-	-
PKP125	c'è	[SPEAKER_B]	c'è
PKP125	anche	[SPEAKER_B]	anche
PKP125	luciana	-	-
PKP125	oh	-	-
PKP131	luciana	-	-
PKP131	bianchini	-	-
PKP125	mh	-	-
PKP125	come	[SPEAKER_B]	come
PKP125	sostituta	[SPEAKER_B]	sostituta
PKP125	matteo	[SPEAKER_B]	sì
